"id","seqno","nodeID","date"
"1395","387","3.00","2018-10-09 12:01:14.281613"
"1396","317","7.00","2018-10-09 12:01:17.797609"
"1397","260","9.00","2018-10-09 12:01:20.605220"
"1398","380","5.00","2018-10-09 12:01:21.355121"
"1399","396","2.00","2018-10-09 12:01:21.945571"
"1400","317","4.00","2018-10-09 12:01:29.702842"
"1401","318","7.00","2018-10-09 12:01:30.607365"
"1402","385","6.00","2018-10-09 12:01:32.105075"
"1403","388","3.00","2018-10-09 12:01:36.906718"
"1404","388","3.00","2018-10-09 12:01:39.796815"
"1405","381","5.00","2018-10-09 12:01:39.935236"
"1406","397","2.00","2018-10-09 12:01:45.681808"
"1407","318","4.00","2018-10-09 12:01:51.453105"
"1408","261","9.00","2018-10-09 12:01:51.855014"
"1409","374","8.00","2018-10-09 12:01:52.794471"
"1410","386","6.00","2018-10-09 12:01:53.105251"
"1411","318","4.00","2018-10-09 12:01:55.469434"
"1412","319","7.00","2018-10-09 12:01:59.252190"
"1413","389","3.00","2018-10-09 12:02:03.174423"
"1414","375","8.00","2018-10-09 12:02:05.672419"
"1415","382","5.00","2018-10-09 12:02:06.691373"
"1416","387","6.00","2018-10-09 12:02:12.983153"
"1417","398","2.00","2018-10-09 12:02:14.424054"
"1418","319","4.00","2018-10-09 12:02:15.702937"
"1419","262","9.00","2018-10-09 12:02:19.483133"
"1420","390","3.00","2018-10-09 12:02:24.784594"
"1421","376","8.00","2018-10-09 12:02:33.554037"
"1422","376","8.00","2018-10-09 12:02:34.922427"
"1423","383","5.00","2018-10-09 12:02:36.182681"
"1424","388","6.00","2018-10-09 12:02:37.517503"
"1425","263","9.00","2018-10-09 12:02:38.108301"
"1426","399","2.00","2018-10-09 12:02:40.047371"
"1427","320","4.00","2018-10-09 12:02:46.580064"
"1428","391","3.00","2018-10-09 12:02:55.281577"
"1429","384","5.00","2018-10-09 12:02:55.431039"
"1430","389","6.00","2018-10-09 12:02:59.869608"
"1431","377","8.00","2018-10-09 12:03:00.669389"
"1432","321","4.00","2018-10-09 12:03:06.703020"
"1433","400","2.00","2018-10-09 12:03:08.605854"
"1434","385","5.00","2018-10-09 12:03:11.797346"
"1435","322","7.00","2018-10-09 12:03:17.500488"
"1436","390","6.00","2018-10-09 12:03:21.944612"
"1437","392","3.00","2018-10-09 12:03:22.659634"
"1438","322","4.00","2018-10-09 12:03:27.453037"
"1439","323","7.00","2018-10-09 12:03:30.285193"
"1440","323","7.00","2018-10-09 12:03:34.669114"
"1441","401","2.00","2018-10-09 12:03:35.921427"
"1442","378","8.00","2018-10-09 12:03:38.922121"
"1443","393","3.00","2018-10-09 12:03:40.534564"
"1444","386","5.00","2018-10-09 12:03:42.180915"
"1445","391","6.00","2018-10-09 12:03:42.358284"
"1446","323","4.00","2018-10-09 12:03:47.833637"
"1447","379","8.00","2018-10-09 12:03:53.050649"
