"id","nodeID","seqno","x","y","parent_plot","est_int","date"
"160224","1.00","0","160","30","1.00","0.45","2018-10-04 13:02:47"
"160225","3.00","46","60","30","1.00","25.76","2018-10-04 13:03:07"
"160226","1.00","0","160","30","1.00","1.4","2018-10-04 13:03:07"
"160227","3.00","47","60","30","1.00","25.19","2018-10-04 13:03:27"
"160228","1.00","0","160","30","1.00","2.03","2018-10-04 13:03:27"
"160229","2.00","49","110","30","1.00","24.91","2018-10-04 13:03:28"
"160230","1.00","0","160","30","1.00","2.03","2018-10-04 13:03:28"
"160231","3.00","48","60","30","1.00","23.2","2018-10-04 13:03:53"
"160232","1.00","0","160","30","1.00","1.83","2018-10-04 13:03:53"
"160233","2.00","50","110","30","1.00","22.08","2018-10-04 13:03:57"
"160234","1.00","0","160","30","1.00","1.83","2018-10-04 13:03:57"
"160235","3.00","49","60","30","1.00","20.69","2018-10-04 13:04:13"
"160236","1.00","0","160","30","1.00","1.65","2018-10-04 13:04:13"
"160237","2.00","51","110","30","1.00","20.87","2018-10-04 13:04:17"
"160238","1.00","0","160","30","1.00","1.48","2018-10-04 13:04:17"
"160239","2.00","52","110","30","1.00","18.8","2018-10-04 13:04:38"
"160240","1.00","0","160","30","1.00","1.33","2018-10-04 13:04:38"
"160241","3.00","51","60","30","1.00","17.01","2018-10-04 13:05:05"
"160242","1.00","0","160","30","1.00","1.08","2018-10-04 13:05:05"
"160243","2.00","53","110","30","1.00","17.13","2018-10-04 13:05:09"
"160244","1.00","0","160","30","1.00","1.08","2018-10-04 13:05:09"
"160245","2.00","54","110","30","1.00","15.77","2018-10-04 13:05:36"
"160246","1.00","0","160","30","1.00","0.87","2018-10-04 13:05:36"
"160247","3.00","53","60","30","1.00","15.11","2018-10-04 13:05:54"
"160248","1.00","0","160","30","1.00","0.79","2018-10-04 13:05:54"
"160249","2.00","55","110","30","1.00","14.68","2018-10-04 13:05:55"
"160250","1.00","0","160","30","1.00","0.79","2018-10-04 13:05:55"
"160251","3.00","54","60","30","1.00","14.14","2018-10-04 13:06:22"
"160252","1.00","0","160","30","1.00","0.64","2018-10-04 13:06:22"
"160253","2.00","56","110","30","1.00","13.79","2018-10-04 13:06:27"
"160254","1.00","0","160","30","1.00","0.64","2018-10-04 13:06:27"
"160255","3.00","55","60","30","1.00","13.35","2018-10-04 13:06:43"
"160256","1.00","0","160","30","1.00","0.57","2018-10-04 13:06:43"
"160257","2.00","57","110","30","1.00","13.41","2018-10-04 13:06:48"
"160258","1.00","0","160","30","1.00","0.57","2018-10-04 13:06:48"
"160259","3.00","56","60","30","1.00","12.71","2018-10-04 13:07:11"
"160260","1.00","0","160","30","1.00","0.46","2018-10-04 13:07:11"
"160261","3.00","57","60","30","1.00","12.2","2018-10-04 13:07:37"
"160262","1.00","0","160","30","1.00","0.37","2018-10-04 13:07:37"
"160263","2.00","59","110","30","1.00","12.23","2018-10-04 13:07:38"
"160264","1.00","0","160","30","1.00","0.37","2018-10-04 13:07:38"
"160265","2.00","60","110","30","1.00","11.81","2018-10-04 13:08:04"
"160266","1.00","0","160","30","1.00","0.34","2018-10-04 13:08:04"
"160267","3.00","59","60","30","1.00","11.44","2018-10-04 13:08:30"
"160268","1.00","0","160","30","1.00","0.27","2018-10-04 13:08:30"
"160269","2.00","62","110","30","1.00","11.32","2018-10-04 13:08:51"
"160270","1.00","0","160","30","1.00","0.24","2018-10-04 13:08:51"
"160271","3.00","60","60","30","1.00","11.17","2018-10-04 13:08:55"
"160272","1.00","0","160","30","1.00","0.22","2018-10-04 13:08:55"
"160273","3.00","61","60","30","1.00","11.05","2018-10-04 13:09:14"
"160274","1.00","0","160","30","1.00","0.2","2018-10-04 13:09:14"
"160275","2.00","63","110","30","1.00","11.07","2018-10-04 13:09:19"
"160276","1.00","0","160","30","1.00","0.2","2018-10-04 13:09:19"
"160277","2.00","64","110","30","1.00","10.86","2018-10-04 13:09:38"
"160278","1.00","0","160","30","1.00","0.18","2018-10-04 13:09:38"
"160279","3.00","62","60","30","1.00","10.85","2018-10-04 13:09:38"
"160280","1.00","0","160","30","1.00","0.18","2018-10-04 13:09:38"
"160281","3.00","63","60","30","1.00","10.69","2018-10-04 13:10:05"
"160282","1.00","0","160","30","1.00","0.14","2018-10-04 13:10:05"
"160283","2.00","65","110","30","1.00","10.7","2018-10-04 13:10:06"
"160284","1.00","0","160","30","1.00","0.14","2018-10-04 13:10:06"
"160285","3.00","64","60","30","1.00","9.55","2018-10-04 13:10:33"
"160286","1.00","0","160","30","1.00","0.11","2018-10-04 13:10:33"
"160287","2.00","67","110","30","1.00","11.51","2018-10-04 13:10:49"
"160288","1.00","0","160","30","1.00","0.1","2018-10-04 13:10:49"
"160289","3.00","65","60","30","1.00","7.74","2018-10-04 13:11:03"
"160290","1.00","0","160","30","1.00","0.09","2018-10-04 13:11:03"
"160291","2.00","68","110","30","3.00","13.12","2018-10-04 13:11:17"
"160292","1.00","0","160","30","1.00","0.08","2018-10-04 13:11:17"
"160293","3.00","66","60","30","1.00","10.07","2018-10-04 13:11:33"
"160294","1.00","0","160","30","1.00","0.07","2018-10-04 13:11:33"
"160295","2.00","69","110","30","1.00","14.43","2018-10-04 13:11:44"
"160296","1.00","0","160","30","1.00","0.07","2018-10-04 13:11:44"
"160297","3.00","68","60","30","1.00","14.47","2018-10-04 13:12:16"
"160298","1.00","0","160","30","1.00","0.06","2018-10-04 13:12:16"
"160299","2.00","70","110","30","1.00","15.48","2018-10-04 13:12:25"
"160300","1.00","0","160","30","1.00","0.05","2018-10-04 13:12:25"
"160301","3.00","69","60","30","1.00","19.52","2018-10-04 13:12:38"
"160302","1.00","0","160","30","1.00","0.05","2018-10-04 13:12:38"
"160303","2.00","71","110","30","1.00","19.24","2018-10-04 13:12:49"
"160304","1.00","0","160","30","1.00","0.05","2018-10-04 13:12:49"
"160305","3.00","70","60","30","1.00","27.21","2018-10-04 13:13:10"
"160306","1.00","0","160","30","1.00","0.04","2018-10-04 13:13:10"
"160307","3.00","71","60","30","1.00","33.44","2018-10-04 13:13:33"
"160308","1.00","0","160","30","1.00","0.03","2018-10-04 13:13:33"
"160309","3.00","72","60","30","1.00","30.88","2018-10-04 13:13:58"
"160310","1.00","0","160","30","1.00","0.03","2018-10-04 13:13:58"
"160311","3.00","74","60","30","1.00","27.14","2018-10-04 13:14:52"
"160312","1.00","0","160","30","1.00","0.02","2018-10-04 13:14:52"
"160313","2.00","77","110","30","1.00","43.76","2018-10-04 13:15:03"
"160314","1.00","0","160","30","1.00","0.01","2018-10-04 13:15:03"
"160315","3.00","75","60","30","1.00","26.42","2018-10-04 13:15:12"
"160316","1.00","0","160","30","1.00","0.01","2018-10-04 13:15:12"
"160317","2.00","78","110","30","1.00","44.94","2018-10-04 13:15:33"
"160318","1.00","0","160","30","1.00","0.01","2018-10-04 13:15:33"
"160319","3.00","76","60","30","1.00","25.78","2018-10-04 13:15:33"
"160320","1.00","0","160","30","1.00","0.01","2018-10-04 13:15:33"
"160321","3.00","77","60","30","1.00","25.68","2018-10-04 13:16:03"
"160322","1.00","0","160","30","1.00","1.01","2018-10-04 13:16:03"
"160323","2.00","79","110","30","1.00","46.9","2018-10-04 13:16:07"
"160324","1.00","0","160","30","1.00","1.01","2018-10-04 13:16:07"
"160325","2.00","80","110","30","1.00","47.49","2018-10-04 13:16:23"
"160326","1.00","0","160","30","1.00","3.91","2018-10-04 13:16:23"
"160327","2.00","81","110","30","1.00","47.74","2018-10-04 13:16:54"
"160328","1.00","0","160","30","1.00","8.86","2018-10-04 13:16:54"
"160329","3.00","79","60","30","1.00","30.87","2018-10-04 13:17:01"
"160330","1.00","0","160","30","1.00","11.98","2018-10-04 13:17:01"
"160331","2.00","82","110","30","1.00","48.17","2018-10-04 13:17:10"
"160332","1.00","0","160","30","1.00","11.98","2018-10-04 13:17:10"
"160333","2.00","83","110","30","1.00","48.35","2018-10-04 13:17:33"
"160334","1.00","0","160","30","1.00","17.3","2018-10-04 13:17:33"
"160335","3.00","81","60","30","1.00","39.17","2018-10-04 13:17:42"
"160336","1.00","0","160","30","1.00","17.3","2018-10-04 13:17:42"
"160337","2.00","84","110","30","1.00","48.66","2018-10-04 13:17:54"
"160338","1.00","0","160","30","1.00","18.57","2018-10-04 13:17:54"
"160339","2.00","85","110","30","1.00","48.8","2018-10-04 13:18:12"
"160340","1.00","0","160","30","1.00","22.64","2018-10-04 13:18:12"
"160341","3.00","82","60","30","1.00","43.13","2018-10-04 13:18:18"
"160342","1.00","0","160","30","1.00","22.64","2018-10-04 13:18:18"
"160343","2.00","86","110","30","1.00","49.03","2018-10-04 13:18:36"
"160344","1.00","0","160","30","1.00","23.38","2018-10-04 13:18:36"
"160345","2.00","86","110","30","1.00","49.03","2018-10-04 13:18:36"
"160346","1.00","0","160","30","1.00","23.38","2018-10-04 13:18:36"
"160347","3.00","84","60","30","1.00","48.93","2018-10-04 13:18:56"
"160348","1.00","0","160","30","1.00","26.53","2018-10-04 13:18:56"
"160349","2.00","87","110","30","1.00","49.21","2018-10-04 13:19:07"
"160350","1.00","0","160","30","1.00","26.53","2018-10-04 13:19:07"
"160351","3.00","85","60","30","1.00","49.13","2018-10-04 13:19:26"
"160352","1.00","0","160","30","1.00","29.09","2018-10-04 13:19:26"
"160353","2.00","88","110","30","1.00","50.29","2018-10-04 13:19:27"
"160354","1.00","0","160","30","1.00","29.09","2018-10-04 13:19:27"
"160355","2.00","89","110","30","1.00","52.13","2018-10-04 13:19:42"
"160356","1.00","0","160","30","1.00","30.18","2018-10-04 13:19:42"
"160357","3.00","86","60","30","1.00","49.3","2018-10-04 13:19:53"
"160358","1.00","0","160","30","1.00","30.18","2018-10-04 13:19:53"
"160359","3.00","87","60","30","1.00","48.43","2018-10-04 13:20:23"
"160360","1.00","0","160","30","1.00","30.15","2018-10-04 13:20:23"
"160361","2.00","91","110","30","1.00","54.26","2018-10-04 13:20:33"
"160362","1.00","0","160","30","1.00","30.13","2018-10-04 13:20:33"
"160363","3.00","88","60","30","1.00","46.83","2018-10-04 13:20:51"
"160364","1.00","0","160","30","1.00","31.12","2018-10-04 13:20:51"
"160365","2.00","93","110","30","1.00","56.23","2018-10-04 13:21:16"
"160366","1.00","0","160","30","1.00","32.8","2018-10-04 13:21:16"
"160367","3.00","89","60","30","1.00","45.53","2018-10-04 13:21:19"
"160368","1.00","0","160","30","1.00","32.8","2018-10-04 13:21:19"
"160369","2.00","94","110","30","1.00","56.61","2018-10-04 13:21:35"
"160370","1.00","0","160","30","1.00","33.52","2018-10-04 13:21:35"
"160371","3.00","90","60","30","1.00","43.03","2018-10-04 13:21:48"
"160372","1.00","0","160","30","1.00","33.17","2018-10-04 13:21:48"
"160373","3.00","90","60","30","1.00","43.03","2018-10-04 13:21:59"
"160374","1.00","0","160","30","1.00","32.85","2018-10-04 13:21:59"
"160375","2.00","95","110","30","1.00","57.25","2018-10-04 13:22:01"
"160376","1.00","0","160","30","1.00","32.85","2018-10-04 13:22:01"
"160377","3.00","91","60","30","1.00","43.73","2018-10-04 13:22:08"
"160378","1.00","0","160","30","1.00","32.85","2018-10-04 13:22:08"
"160379","3.00","92","60","30","1.00","44.35","2018-10-04 13:22:24"
"160380","1.00","0","160","30","1.00","32.57","2018-10-04 13:22:24"
"160381","2.00","97","110","30","1.00","58.2","2018-10-04 13:22:57"
"160382","1.00","0","160","30","1.00","32.08","2018-10-04 13:22:57"
"160383","2.00","98","110","30","1.00","58.38","2018-10-04 13:23:17"
"160384","1.00","0","160","30","1.00","30.68","2018-10-04 13:23:17"
"160385","3.00","94","60","30","1.00","42.85","2018-10-04 13:23:19"
"160386","1.00","0","160","30","1.00","30.68","2018-10-04 13:23:19"
"160387","3.00","95","60","30","1.00","43.57","2018-10-04 13:23:34"
"160388","1.00","0","160","30","1.00","29.61","2018-10-04 13:23:34"
"160389","3.00","96","60","30","1.00","44.79","2018-10-04 13:24:03"
"160390","1.00","0","160","30","1.00","27.79","2018-10-04 13:24:03"
"160391","2.00","100","110","30","1.00","60.39","2018-10-04 13:24:06"
"160392","1.00","0","160","30","1.00","27.79","2018-10-04 13:24:06"
"160393","3.00","97","60","30","1.00","45.78","2018-10-04 13:24:20"
"160394","1.00","0","160","30","1.00","27.01","2018-10-04 13:24:20"
"160395","2.00","101","110","30","1.00","60.32","2018-10-04 13:24:20"
"160396","1.00","0","160","30","1.00","27.01","2018-10-04 13:24:20"
"160397","2.00","102","110","30","1.00","60.25","2018-10-04 13:24:43"
"160398","1.00","0","160","30","1.00","26.31","2018-10-04 13:24:43"
"160399","3.00","99","60","30","1.00","47.92","2018-10-04 13:24:59"
"160400","1.00","0","160","30","1.00","25.67","2018-10-04 13:24:59"
"160401","2.00","104","110","30","1.00","60.17","2018-10-04 13:25:36"
"160402","1.00","0","160","30","1.00","25.04","2018-10-04 13:25:36"
"160403","2.00","105","110","30","1.00","60.15","2018-10-04 13:25:53"
"160404","1.00","0","160","30","1.00","24.53","2018-10-04 13:25:53"
"160405","3.00","101","60","30","1.00","51.19","2018-10-04 13:26:02"
"160406","1.00","0","160","30","1.00","24.08","2018-10-04 13:26:02"
"160407","3.00","102","60","30","1.00","51.97","2018-10-04 13:26:09"
"160408","1.00","0","160","30","1.00","24.08","2018-10-04 13:26:09"
"160409","3.00","103","60","30","1.00","53.49","2018-10-04 13:26:39"
"160410","1.00","0","160","30","1.00","23.3","2018-10-04 13:26:39"
"160411","3.00","104","60","30","1.00","54.14","2018-10-04 13:27:09"
"160412","1.00","0","160","30","1.00","22.67","2018-10-04 13:27:09"
"160413","3.00","105","60","30","1.00","55.25","2018-10-04 13:27:28"
"160414","1.00","0","160","30","1.00","22.41","2018-10-04 13:27:28"
"160415","2.00","108","110","30","1.00","59.27","2018-10-04 13:27:29"
"160416","1.00","0","160","30","1.00","22.41","2018-10-04 13:27:29"
"160417","3.00","106","60","30","1.00","56.15","2018-10-04 13:27:46"
"160418","1.00","0","160","30","1.00","22.16","2018-10-04 13:27:46"
"160419","2.00","110","110","30","1.00","61.46","2018-10-04 13:27:58"
"160420","1.00","0","160","30","1.00","21.95","2018-10-04 13:27:58"
"160421","3.00","107","60","30","1.00","56.88","2018-10-04 13:28:15"
"160422","1.00","0","160","30","1.00","21.75","2018-10-04 13:28:15"
"160423","2.00","112","110","30","1.00","61.96","2018-10-04 13:28:56"
"160424","1.00","0","160","30","1.00","21.28","2018-10-04 13:28:56"
"160425","3.00","109","60","30","1.00","56.83","2018-10-04 13:28:58"
"160426","1.00","0","160","30","1.00","21.28","2018-10-04 13:28:58"
"160427","2.00","113","110","30","1.00","61.59","2018-10-04 13:29:15"
"160428","1.00","0","160","30","1.00","21.15","2018-10-04 13:29:15"
"160429","3.00","110","60","30","1.00","57.43","2018-10-04 13:29:23"
