"id","nodeID","seqno","x","y","parent_plot","est_int","date"
"52166","6.00","1108","60","10","2.00","1108","2018-09-20 16:07:31"
"52167","1.00","0","110","30","1.00","0","2018-09-20 16:07:31"
"52168","7.00","1135","10","10","5.00","1135","2018-09-20 16:07:31"
"52169","1.00","0","110","30","1.00","0","2018-09-20 16:07:31"
"52170","3.00","946","10","30","5.00","946","2018-09-20 16:07:31"
"52171","1.00","0","110","30","1.00","0","2018-09-20 16:07:31"
"52172","5.00","1334","10","20","2.00","1334","2018-09-20 16:07:31"
"52173","1.00","0","110","30","1.00","0","2018-09-20 16:07:31"
"52174","5.00","1335","10","20","2.00","1335","2018-09-20 16:07:32"
"52175","1.00","0","110","30","1.00","0","2018-09-20 16:07:32"
"52176","3.00","947","10","30","5.00","947","2018-09-20 16:07:32"
"52177","1.00","0","110","30","1.00","0","2018-09-20 16:07:32"
"52178","2.00","1557","60","30","1.00","1557","2018-09-20 16:07:32"
"52179","1.00","0","110","30","1.00","0","2018-09-20 16:07:32"
"52180","4.00","1435","60","20","2.00","1435","2018-09-20 16:07:34"
"52181","1.00","0","110","30","1.00","0","2018-09-20 16:07:34"
"52182","2.00","1558","60","30","1.00","1558","2018-09-20 16:07:34"
"52183","1.00","0","110","30","1.00","0","2018-09-20 16:07:34"
"52184","2.00","1559","60","30","1.00","1559","2018-09-20 16:07:35"
"52185","1.00","0","110","30","1.00","0","2018-09-20 16:07:35"
"52186","4.00","1436","60","20","2.00","1436","2018-09-20 16:07:36"
"52187","1.00","0","110","30","1.00","0","2018-09-20 16:07:36"
"52188","7.00","1136","10","10","5.00","1136","2018-09-20 16:07:36"
"52189","1.00","0","110","30","1.00","0","2018-09-20 16:07:36"
"52190","2.00","1560","60","30","1.00","1560","2018-09-20 16:07:40"
"52191","1.00","0","110","30","1.00","0","2018-09-20 16:07:40"
"52192","3.00","948","10","30","5.00","948","2018-09-20 16:07:40"
"52193","1.00","0","110","30","1.00","0","2018-09-20 16:07:40"
"52194","5.00","1336","10","20","2.00","1336","2018-09-20 16:07:40"
"52195","1.00","0","110","30","1.00","0","2018-09-20 16:07:40"
"52196","4.00","1441","60","20","2.00","1441","2018-09-20 16:07:41"
"52197","1.00","0","110","30","1.00","0","2018-09-20 16:07:41"
"52198","3.00","951","10","30","5.00","951","2018-09-20 16:07:41"
"52199","1.00","0","110","30","1.00","0","2018-09-20 16:07:41"
"52200","2.00","1562","60","30","1.00","1562","2018-09-20 16:07:41"
"52201","1.00","0","110","30","1.00","0","2018-09-20 16:07:41"
"52202","3.00","952","10","30","5.00","952","2018-09-20 16:07:42"
"52203","1.00","0","110","30","1.00","0","2018-09-20 16:07:42"
"52204","4.00","1442","60","20","2.00","1442","2018-09-20 16:07:43"
"52205","1.00","0","110","30","1.00","0","2018-09-20 16:07:43"
"52206","2.00","1563","60","30","1.00","1563","2018-09-20 16:07:43"
"52207","1.00","0","110","30","1.00","0","2018-09-20 16:07:43"
"52208","4.00","1443","60","20","2.00","1443","2018-09-20 16:07:45"
"52209","1.00","0","110","30","1.00","0","2018-09-20 16:07:45"
"52210","5.00","1340","10","20","2.00","1340","2018-09-20 16:07:46"
"52211","1.00","0","110","30","1.00","0","2018-09-20 16:07:46"
"52212","3.00","953","10","30","5.00","953","2018-09-20 16:07:46"
"52213","1.00","0","110","30","1.00","0","2018-09-20 16:07:46"
"52214","5.00","1341","10","20","2.00","1341","2018-09-20 16:07:46"
"52215","1.00","0","110","30","1.00","0","2018-09-20 16:07:46"
"52216","2.00","1564","60","30","1.00","1564","2018-09-20 16:07:46"
"52217","1.00","0","110","30","1.00","0","2018-09-20 16:07:46"
"52218","4.00","1444","60","20","2.00","1444","2018-09-20 16:07:47"
"52219","1.00","0","110","30","1.00","0","2018-09-20 16:07:47"
"52220","2.00","1565","60","30","1.00","1565","2018-09-20 16:07:47"
"52221","1.00","0","110","30","1.00","0","2018-09-20 16:07:47"
"52222","4.00","1445","60","20","2.00","1445","2018-09-20 16:07:49"
"52223","1.00","0","110","30","1.00","0","2018-09-20 16:07:49"
"52224","4.00","1446","60","20","2.00","1446","2018-09-20 16:07:50"
"52225","1.00","0","110","30","1.00","0","2018-09-20 16:07:50"
"52226","2.00","1566","60","30","1.00","1566","2018-09-20 16:07:50"
"52227","1.00","0","110","30","1.00","0","2018-09-20 16:07:50"
"52228","2.00","1567","60","30","1.00","1567","2018-09-20 16:07:51"
"52229","1.00","0","110","30","1.00","0","2018-09-20 16:07:51"
"52230","6.00","1110","60","10","2.00","1110","2018-09-20 16:07:51"
"52231","1.00","0","110","30","1.00","0","2018-09-20 16:07:51"
"52232","4.00","1447","60","20","2.00","1447","2018-09-20 16:07:52"
"52233","1.00","0","110","30","1.00","0","2018-09-20 16:07:52"
"52234","2.00","1568","60","30","1.00","1568","2018-09-20 16:07:54"
"52235","1.00","0","110","30","1.00","0","2018-09-20 16:07:54"
